text ner
Group O
collaborating O
with O
other O
MSPs O

Web O
Link O
: O
https://admicrosoft.blogspot.in/ O

BE O
PROJECT O
UNDERTAKEN O
: O

• O
PROJECT O
TITLE O
: O
Web O
Based O
Authentication O
Providing O
High O
Security O
of O
Graphical O
Images O
Making O
Ninja O
Password O
Authentication O
Tool O


• O
PROJECT O
DESCRIPTION O
: O
It O
was O
developed O
on O
ASP.NET O
framework O
and O
the O
main O
objective O
is O
to O
providing O
high O
security O
wall O
on O
web O
application O
and O
make O
convenient O
to O
user O
or O
stakeholder O
to O
secure O
their O
web O
application O
by O
using O
MS O
SQL O
Server O
database -


EDUCATION O

B.E O
Sinhgad O
Institute O

2016 O

HSC O
Maharashtra O
State O
- O
Lonavale O
, O
Maharashtra O

2012 O

SSC O
Maharashtra O
State O

2010 O
Technology O
& O
Science O
Pune O
University O
- O
Lonavale O
, O
Maharashtra O

SKILLS O


( O
3 O
years O
) O
, O
ASP O
( O
1 O
year O
) O
, O
ASP.NET O
( O
1 O
year O
) O
, O
C O
# O
( O
1 O
year O
) O
, O
databases O

( O
1 O
year O
) O
, O
C++ O
, O
Css O
, O
Javascript O
, O
Html O
, O
C O

ADDITIONAL O
INFORMATION O

TECHNICAL O
SKILLS O
Programming O
Languages O
C O
# O

, O
CPP O
, O
C O
Web O
Development O
ASP.NET O
, O
HTML O
, O
CSS O
, O
JavaScript O
Tools O
used O
MS O
visual O
Studio O
v2013 O
, O
MS O
SQL O
Server O
v2008 O
Operating O
Systems O
Windows O
10 O
/ O
8.1/ O
7 O
Databases O
MS O
- O
SQL O
Koushik O
Katta O
Devops O
Hyderabad O
, O
Telangana O
- O
Email O
me O
on O
Indeed O
: O
indeed.com/r/Koushik-Katta/a6b19244854199ec O
DevOps O
Administrator O
with O
an O
experience O
of O
3.4 O
years O
working O
in O
a O
challenging O
agile O
environment O
, O
looking O
forward O
for O
a O
position O
where O
I O
can O
use O
my O
knowledge O
pursuing O
my O
domain O
interests O

I O
'm O
more O
aligned O
to O
work O
for O
companies O
where O
knowledge O
and O
intellectual O
ability O
takes O
the O
lead O
which O
can O
utilize O
a O
performance O
driven O
individual O
efficiently O


WORK O
EXPERIENCE O
Devops O
Engineer O
Infosys "B-Companies worked at"
limited "L-Companies worked at"
- O
Hyderabad O
, O
Telangana O
- O
December O
2014 O
to O
Present O
Hyderabad O
, O
since O
December O
2014 O
to O
till O
date O

Skill O
and O
Abilities O
: O
Atlassian O
Tools O
: O
Jira O
, O
Confluence O
Configuration O
Management O
: O
Ansible O
/Chef O

CI O
Tools O
: O
Jenkins O
Monitoring O
Tools O
: O
Nagios O
Cloud O
: O
AWS O
Containerization O
: O
Docker O
Build O
Tools O
: O
Bamboo\Maven O
Log O
Tools O
: O
Splunk O
Databases O
: O
RDBMS O
, O
MYSQL O
, O
Oracle O
Database O
Programming O
Languages O
: O
Python O
and O
Java O
Scripting O
: O
Power O
Shell O
Operating O
Systems O
: O
Windows O
, O
Linux O
family O
, O
Redhat O
Linux O
Middleware O
: O
Websphere O
, O
Tomcat O
, O
Websphere O
MQ O
Responsibilities O
: O
DEVOPS B-Designation
ADMINISTRATOR L-Designation

INFOSYS O
LTD O

Atlassian O
tools O
Release O
Management O
according O
Infosys "B-Companies worked at"
limited "L-Companies worked at"
- O
December O
2014 O
to O
Present O
to O
project O
needs O


✓ O
Review O
and O
upgrade O
of O
Plugins O
to O
meet O
project O
requirements O
and O
to O
achieve O
better O
performance O


✓ O
Configuring O
Automated O
Mail O
handlers O
, O
Webhooks O
as O
POC O
to O
test O
the O
new O
demands O
raised O
by O
client O

https://www.indeed.com/r/Koushik-Katta/a6b19244854199ec?isid=rex-download&ikw=download-top&co=IN O

✓ O
JIRA O
Project O
Management O
/ O
Administration O


✓ O
Confluence O
Space O
Management O
/ O
Administration O


✓ O
Bitbucket O
Project O
/ O
Repository O
Management O
/ O
Administration O
( O
Enterprise O
/ O
DataCenter O
) O

✓ O
Integration O
of O
Webhooks O
in O
Bitbucket O


✓ O
Streamlining O
tools O
access O
management O
with O
Crowd O


2 O
Administration O
and O
Maintenance O
of O
Jenkins O

✓ O
Configure O
and O
maintain O
Jenkins O
slaves O
as O
per O
the O
requirement O


✓ O
Jenkins O
release O
management O


✓ O
Work O
closely O
with O
Development O
teams O
to O
configure O
CI O
/ O
CD O
Pipelines O
to O
automate O
their O
build O
& O
deployment O
process O


✓ O
Review O
, O
Installation O
/ O
Upgrade O
and O
configuration O
of O
Jenkins O
Plugins O


✓ O
Configuring O
proxy O
on O
the O
environments O
to O
enable O
security O

✓ O
Debug O
build O
issues O

3 O
Administration O
and O
Maintenance O
of O
Docker O
registry O

4 O
Working O
with O
Open O
- O
Source O
Nagios O
plugins O
on O
demand O
basis O
to O
setup O
ICINGA O
monitoring O
for O
our O
on O
- O
premise O
Servers O
/ O
Applications O


5 O
Alerting O
Setup O
Splunk O


6 O
Monitoring O
Dashboards O
setup O
using O
kibana O


7 O
Working O
with O
product O
support O
teams O
to O
resolve O
the O
product O
bugs O


8 O
Involve O
in O
client O
meetings O
and O
tool O
performance O
reviews O
to O
ensure O
stakeholder O
satisfaction O


9 O
Work O
closely O
with O
Infrastructure O
Teams O
to O
setup O
/ O
maintain O
/ O
improve O
the O
above O
mentioned O
application O
on O
large O
scale O


EDUCATION O
Bachelor B-Degree
Of I-Degree
Engineering I-Degree
in I-Degree
Mechanical I-Degree
Engineering L-Degree
Lovely O
Professional O
University O

2010 O
to O
2014 O
Secondary -
School -
Certificate -
in -
education -
Board B-Degree
of I-Degree
Intermediate I-Degree
education L-Degree
- O
Hyderabad O
, O
Telangana O

2008 O
to O
2010 O
Sister O
Nivedita O
School O
- O
Karimnagar O
, O
Telangana O

2008 O

SKILLS O
Jira O
, O
Ansible O
, O
Jenkins O
, O
Splunk O
, O
Nagios O
, O
Docker O
, O
Python O
, O
AWS O
, O
Bamboo O
, O
Linux O
, O
Git O
, O
Chef O
, O
Windows O
, O
Powershell O
Scripting O

ADDITIONAL O
INFORMATION O

• O
Ability O
to O
learn O
new O
technologies O
and O
processes O
rapidly O
and O
implement O
them O
in O
the O
project O


• O
Highly O
motivated O
with O
very O
good O
problem O
solving O
and O
analytical O
skills O
Well O
organized O
, O
with O
excellent O
in O
multitasking O
and O
prioritizing O
the O
work O


• O
Effective O
communicator O
with O
an O
ability O
to O
convey O
ideas O
in O
speaking O
and O
writing O


• O
Excellent O
analytical O
and O
decision O
making O
skills O


• O
Ability O
to O
work O
in O
pressurized O
situation O


• O
Hard O
worker O
and O
goal O
oriented O


• O
Always O
ready O
to O
learn O
new O
skills O
Mohshin O
Khan O
Sales B-Designation
Consultant L-Designation
- O
Cloud "B-Companies worked at"
Practice "I-Companies worked at"
- "I-Companies worked at"
Self "I-Companies worked at"
Employed "L-Companies worked at"
Mumbai O
, O
Maharashtra O
- O
Email O
me O
on O
Indeed O
: O
indeed.com/r/Mohshin-Khan/16eba66c09f06859 O

WORK O
EXPERIENCE O
Sales B-Designation
Consultant L-Designation
- O
Cloud O
Practice O
Self O
Employed O
- O
April O
2017 O
to O
Present O
Profile O
: O
Business O
Development O
& O
Solution O
Sales O
- O
Cloud O
Practice O

- O
Working O
as O
Freelance O
Sales B-Designation
Consultant L-Designation
with O
Enterprise O
Cloud O
Solution O
Partners O
for O
Driving O
Business O
Development O
Activities O
on O
Microsoft O
& O
AWS O
- O
Cloud O
Offerings O

o O
Business O
& O
Productivity O
Solutions O
- O
Office O
365 O
( O
Business O
& O
Enterprise O
Suites O
) O
o O
IAAS O
& O
PAAS O
Solutions O
- O
Microsoft O
Azure O
& O
AWS O
- O
Cloud O


- O
Creating O
& O
Articulate O
Compelling O
Value O
Proposition O
& O
Driving O
Sales O
Engagement O


- O
Consulting O
Cloud O
partners O
on O
Sales O
Strategies O
, O
Product O
Messaging O
and O
GTM O
Activities O


- O
Generate O
new O
sales O
opportunities O
and O
work O
with O
the O
Technical O
Architect O
experts O
in O
create O
innovative O
and O
compelling O
proposals O


- O
Leading O
Business O
Development O
Activities O
and O
Driving O
Solutions O
( O
O365 O
, O
Azure O
) O
& O
Services O
Revenues O


- O
Enhancing O
Business O
& O
Technical O
Skills O
and O
Product O
Knowledge O
in O
Emerging O
Technologies/ O
Cloud O
Computing O
Portfolio O


- O
Extending O
Market O
Reach O
by O
Networking O
at O
Cloud O
Summit O
& O
Conference O


- O
Got O
Certified O
as O
- O
AWS O
CERTIFIED O
- O
SOLUTION O
ARCHITECT- O
Associate O
Level O
( O
Certification O
Valid O
till O
Jan O
2020 O
) O
Technical B-Designation
Solutions I-Designation
Manager L-Designation
BLACKBERRY "B-Companies worked at"
INDIA "I-Companies worked at"
PVT "I-Companies worked at"
LTD "L-Companies worked at"
- O
August O
2011 O
to O
March O
2017 O
Profile O
: O

- O
Solution O
Sales O
& O
Account O
Management O

- O
Working O
as O
a O
Sales B-Designation
Consultant L-Designation
in O
Driving O
Revenue O
by O
Effective O
Positioning O
of O
Enterprise O
products O
/ O
solution O
as O
per O
Customer O
Business O
requirement O
and O
increase O
in O
Solution O
Footprint O
in O
Enterprise O
Accounts O


- O
Account O
Management O
: O
Solidify O
Customer O
accounts O
and O
elevate O
Blackberry O
Solutions O
footprint O

( O
On O
- O
Premise O
offerings O
& O
Business O
Cloud O
Solution O
) O
to O
a O
more O
strategic O
position O
within O
the O
accounts O


- O
Ensuring O
attainment O
of O
revenue O
and O
associated O
targets O
from O
a O
set O
of O
specific O
large O
accounts O
in O
Greater O
India O
region O

- O
Profound O
Experience O
in O
Engagement O
at O
CXO O
Level O
and O
with O
IT O
& O
Business O
Head O
across O
all O
https://www.indeed.com/r/Mohshin-Khan/16eba66c09f06859?isid=rex-download&ikw=download-top&co=IN O
Industry O
Verticals O
- O
BFSI O
, O
MFG O
, O
Pharma O
, O
Media O
, O
Legal O
, O
IT O
/ O
ITES O
, O
and O
Retail O


- O
Actively O
Driving O
Sales O
Programs O
in O
wide O
Enterprise O
Customer O
base O
, O
thus O
increasing O
Wallet O
Share O
in O
Revenue O
and O
setting O
up O
Reference O
Accounts O
for O
further O
upsell O
in O
verticals O


- O
Business O
Development O

- O
Business O
Development O
- O
Providing O
Active O
Contribution O
in O
Business O
Development O
in O
acquiring O
New O
Clients O
and O
Business O
Partners O


- O
Generating O
new O
leads O
through O
territory O
planning O
, O
call O
down O
campaigns O
, O
events O
, O
and O
demos O
and O
conduct O
personal O
campaigns O
to O
discover O
new O
opportunities O


- O
Experience O
in O
Generating O
Lead O
via O
Active O
Speaking O
in O
Industry O
Events/ O
Seminar O
& O
Networking O
Events O


- O
Strategy O
Planning- O
Actively O
Contribute O
to O
defining O
Business O
Strategy O
, O
Product O
Messaging O
and O
got O
- O
to O
market O
Plan O
in O
Selling O
Current O
& O
Upcoming O
Solution O
in O
Enterprise O
Base O


- O
Effectively O
turning O
prospects O
and O
qualified O
leads O
into O
opportunities O
and O
revenue O
pipeline O
by O
qualifying O
opportunities O
and O
selling O
relevant O
Solutions O
/ O
Offering O


- O
Experience O
in O
pipeline O
management O
, O
pipeline O
hygiene O
, O
and O
sales O
execution O
against O
targets O


- O
Effectively O
Engage O
with O
C O
- O
level O
in O
Business O
Wining O
Process O
in O
Contributing O
Revenues O
and O
Instrumental O
in O
Creating O
& O
Managing O
Reference O
Cases O
in O
key O
Accounts O


- O
Sound O
Knowledge O
in O
using O
Salesforce O
/ O
CRM O
and O
Internal O
Business O
Operations O
Processes O

Channel O
Sales O

- O
Working O
with O
a O
Distribution O
partner O
in O
Channel O
Development O
and O
Channel O
Sales O
Engagement O


- O
Driving O
Channel O
Sales O
Program O
, O
focusing O
on O
revenue O
attainment O
, O
doing O
Funnel O
Management O
and O
Guiding O
Channel O
Sales O
/ O
Pre O
- O
Sales O
Team O
on O
GTM O
and O
Technical O
Engagement O
for O
further O
upsell O


- O
Conducting O
Technical O
Session O
on O
Enterprise O
Mobility O
Solutions O
for O
Customer O
, O
Partners O
, O
and O
Distributer O

ACHIEVEMENTS O
: O

- O
Have O
been O
awarded O
by O
a O
total O
of O
4 O
Star O
Award O
Certificates O
( O
2 O
by O
CEO O
- O
Blackberry O
Inc. O
) O
+ O

( O
2 O
By O
Blackberry O
India O
MD O
) O
for O
Exhibiting O
Outstanding O
Professional O
Performance O


- O
Awarded O
as O
Rising O
Enterprise O
Star O
of O
the O
region O
by O
Country O
MD O


- O
Received O
Appreciation O
by O
Global O
Sales O
Head O
and O
APAC O
Sales O
head O
on O
key O
Wins O
and O
Customer O
reference O

- O
Strategic O
Initiative O
: O
Worked O
End O
to O
End O
( O
Business O
Plan O
to O
Solution O
Availability O
) O
with O
Hosting O
Partners O
in O
Enabling O
Hosted O
Solution O
to O
India O
Region O
and O
brining O
additional O
revenue O
via O
Channel O
Business O


- O
Presented O
as O
Speaker O
in O
Various O
Industry O
Forum O
/ O
Events O


KEY O
CUSTOMERS O
LOGOS O
/ O
WINS O
: O

- O
Created O
Strategic O
Reference O
Accounts O
& O
Wins O
in O
Major O
Verticals O
- O
BFSI O
, O
Manufacturing O
, O
Pharma O
, O
ITES O
, O
Media O
, O
Legal O
and O
Retail O
thus O
contributing O
to O
Further O
Sales O
/ O
Revenue O

o O
BFSI O
-63Moons O
Technologies O
, O
Deutsche O
Bank O
, O
HDFC O
Life O
Insurance O
o O
MFG O
- O
Essar O
Group O
, O
Asian O
Paints O
, O
ThyssenKrupp O

o O
Pharma O
- O
Glenmark O
Pharmaceuticals O
o O
IT O
/ O
ITES O
- O
Infosys O
, O
TCS O
, O
Netmagic O
Datacenter O

o O
Media O
- O
Sony O
India O
, O
Star O
Tv O
, O
Viacom18 O
o O
Legal O
Firm O
- O
Nishith O
Desai O
Associates O
, O
Bharucha O
n O
Partners O
, O
AZB O
Partners O
many O
more O
Product B-Designation
Manager I-Designation
/ I-Designation
Sr I-Designation
Solution I-Designation
Consultant L-Designation
HUAWEI "U-Companies worked at"
- O
April O
2010 O
to O
July O
2011 O
April O
2010 O
- O
July O
2011 O
) O

( O
Huawei O
Telecommunication O
( O
India O
) O
Co. O
Pvt O
ltd O
/ O
Huawei O
Technologies O
( O
India O
) O
Pvt O
ltd O
) O
Designation O
: O
Product B-Designation
Manager I-Designation
/ I-Designation
Sr I-Designation
Solution I-Designation
Consultant L-Designation
Profile O
: O

- O
Solution O
Sales O
& O
Business O
Development O
: O
- O

- O
Working O
as O
Solution O
Sales B-Designation
Consultant L-Designation
for O
Huawei O
Enterprise O
UCC O
& O
Collaboration O
Solutions O


- O
Driving O
Customer O
Engagement O
in O
Solution O
Adoption O
and O
working O
in O
expanding O
solution O
footprint O
and O
contributing O
to O
revenues O


- O
Working O
with O
Bid O
Management O
Team O
in O
timely O
submission O
of O
RFP O
/ O
RFQ O
and O
RFI O
and O
assisting O
Sales O
Team O
in O
End O
to O
End O
Business O
Winning O
Process O


- O
Business O
Development O
- O
Providing O
Active O
Contribution O
in O
Business O
Development O
in O
acquiring O
New O
Clients O
and O
Business O
Partners O


- O
Business O
Development O
for O
Channel O
Business O
& O
assist O
Channel O
Partner O
in O
End O
to O
End O
Business O
Wining O
Process O


- O
Working O
Closely O
In O
Creating O
Solutions O
Business O
Models O
, O
Go O
to O
Market O
Strategies O
with O
Major O

TELCO O
Accounts O


CUSTOMER O
WINS O
: O

- O
Key O
Wins O
: O
Sales O
Effort O
resulted O
in O
getting O
an O
order O
of O
Approx O

USD O
2 O
M O
for O
Outbound O
Call O
Center O
with O
Reliance O
BPO O
Indian B-Designation
Business I-Designation
Partner L-Designation
AVAYA "B-Companies worked at"
Global "I-Companies worked at"
Connect "I-Companies worked at"
Ltd "L-Companies worked at"
- O
February O
2006 O
to O
April O
2010 O
for O
AVAYA O
Inc. O
The O
U.S.A O
) O
Designation O
: O
Presales O
Consultant O
/ O
Solution O
Architect O
Profile O
: O
Solution O
Sales O

- O
The O
primary O
solution O
sales O
interface O
with O
the O
customer O
, O
recognize O
the O
client O
's O
business O
needs O
, O
interpret O
them O
, O
and O
produce O
the O
solution O
design O
proposals O


- O
Supporting O
the O
sales O
team O
throughout O
the O
business O
winning O
process O
& O
contributing O
to O
revenue O
targets O
as O
assigned O
to O
regional O
teams O


- O
Working O
with O
Sales O
team O
to O
provide O
solutions O
and O
customization O
for O
bid O
response O
and O

RFP O
/ O
RFQ O
proposals O


- O
Collaborative O
Engagement O
& O
Communicating O
with O
Product O
Houses O
, O
Operations O
Teams O
, O
and O
3rd O
Party O
Vendors O
to O
facilitate O
an O
end O
to O
end O
solutions O


- O
Conducting O
Tech O
session O
, O
knowledge O
Transfer O
, O
Technology O
Presentation O
for O
customers O

CUSTOMER O
WINS O
: O

- O
Active O
Engagement O
in O
Wining O
Large O
Strategic O
Deals O
/ O
Customers O
- O
ICICI O
Bank O
, O
Religare O
Healthcare O
etc O
Many O
More O
Previous O
Profile O
: O
- O
Project O
Implementation O
& O
Technical O
Consultant O
: O

- O
Implement O
Solution O
on O
Unified O
COMM O
's O
, O
Contact O
Centre O
& O
Collaborations O
Solutions O


ACHIEVEMENTS O
: O

• O
Have O
Won O
Achievements O
Par O
Excellence O
award O
for O
3 O
Consecutive O
Quarters O
in O
Avaya O
Global O
Connect O


• O
Achievements O
par O
Excellence O
award O
by O
MD O
& O
Vice O
Chairman O
of O
the O
company O
for O
